split,condition,L,sample_id,base_wer,lca_wer,delta_wer,utt_words,utt_len_bin,original_whisper_wer,ground_truth,original_whisper
clean,clean,1,121-123852-0003,0.4375,0.5625,0.125,48,"[40,inf)",0.0625,THOUGHT KILLS ME THAT I AM NOT THOUGHT TO LEAP LARGE LENGTHS OF MILES WHEN THOU ART GONE BUT THAT SO MUCH OF EARTH AND WATER WROUGHT I MUST ATTEND TIME'S LEISURE WITH MY MOAN RECEIVING NOUGHT BY ELEMENTS SO SLOW BUT HEAVY TEARS BADGES OF EITHER'S WOE,"Thought kills me that I am not thought, to leap large lengths of miles when thou art gone, but that so much of earth and water wrought, I must attend, times leisure with my moan, Not by elements so slow, but heavy tears, Badges of either's woe."
clean,clean,1,121-127105-0026,0.2916666666666667,0.4166666666666667,0.125,24,"[20,40)",0.041666666666666664,THE FIRST OF THESE TOUCHES CONVEYED THAT THE WRITTEN STATEMENT TOOK UP THE TALE AT A POINT AFTER IT HAD IN A MANNER BEGUN,The first of these touches conveyed that the written statement took up the tail at a point after it had in a manner begun.
clean,clean,1,1089-134686-0001,0.375,0.5,0.125,8,"[0,10)",0.375,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM,"Stuffered into you, his belly counseled him."
clean,clean,2,121-127105-0018,0.125,0.25,0.125,8,"[0,10)",0.125,CRIED THE LADIES WHOSE DEPARTURE HAD BEEN FIXED,Cry the ladies whose departure had been fixed.
clean,clean,2,1089-134686-0007,0.125,0.25,0.125,8,"[0,10)",0.125,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL,"A cold, lucid indifference rained in his soul."
clean,clean,1,1089-134686-0006,0.0833333333333333,0.2083333333333333,0.12499999999999999,24,"[20,40)",0.08333333333333333,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,"The dull light fell more faintly upon the page, where on another equation began to unfold itself slowly, and to spread abroad its widening tail."
clean,clean,2,1284-1180-0028,0.0588235294117647,0.1764705882352941,0.11764705882352941,17,"[10,20)",0.0,A BED QUILT MADE OF PATCHES OF DIFFERENT KINDS AND COLORS OF CLOTH ALL NEATLY SEWED TOGETHER,A bed quilt made of patches of different kinds and colors of cloth all neatly sewed together.
clean,clean,3,121-121726-0000,0.1764705882352941,0.2941176470588235,0.11764705882352938,17,"[10,20)",0.11764705882352941,ALSO A POPULAR CONTRIVANCE WHEREBY LOVE MAKING MAY BE SUSPENDED BUT NOT STOPPED DURING THE PICNIC SEASON,"Also, a popular contrivance whereby lovemaking may be suspended but not stopped during the picnic season."
clean,clean,1,1221-135767-0003,0.1346153846153846,0.25,0.11538461538461539,52,"[40,inf)",0.0,THE PERIOD WAS HARDLY IF AT ALL EARLIER THAN THAT OF OUR STORY WHEN A DISPUTE CONCERNING THE RIGHT OF PROPERTY IN A PIG NOT ONLY CAUSED A FIERCE AND BITTER CONTEST IN THE LEGISLATIVE BODY OF THE COLONY BUT RESULTED IN AN IMPORTANT MODIFICATION OF THE FRAMEWORK ITSELF OF THE LEGISLATURE,"The period was hardly if at all earlier than that of our story when a dispute concerning the right of property in a pig not only caused a fierce and bitter contest in the legislative body of the colony, but resulted in an important modification of the framework itself of the legislature."
clean,clean,1,121-123852-0002,0.2777777777777778,0.3888888888888889,0.1111111111111111,36,"[20,40)",0.08333333333333333,NO MATTER THEN ALTHOUGH MY FOOT DID STAND UPON THE FARTHEST EARTH REMOV'D FROM THEE FOR NIMBLE THOUGHT CAN JUMP BOTH SEA AND LAND AS SOON AS THINK THE PLACE WHERE HE WOULD BE BUT AH,"No matter then, although my foot did stand, upon the farthest earth removed from thee, for nimble thought can jump both sea and land, as soon as think the place where he would be. Y'all."
clean,clean,1,1221-135766-0013,0.2222222222222222,0.3333333333333333,0.1111111111111111,9,"[0,10)",0.0,PEARL WAS A BORN OUTCAST OF THE INFANTILE WORLD,Pearl was a born outcast of the infantile world.
clean,clean,1,121-121726-0010,0.0555555555555555,0.1666666666666666,0.1111111111111111,18,"[10,20)",0.1111111111111111,HOUSECLEANING A DOMESTIC UPHEAVAL THAT MAKES IT EASY FOR THE GOVERNMENT TO ENLIST ALL THE SOLDIERS IT NEEDS,House cleaning. A domestic upheaval that makes it easy for the government to enlist all the soldiers it needs.
clean,clean,1,1089-134686-0025,0.0555555555555555,0.1666666666666666,0.1111111111111111,18,"[10,20)",0.0,A GENTLE KICK FROM THE TALL BOY IN THE BENCH BEHIND URGED STEPHEN TO ASK A DIFFICULT QUESTION,A gentle kick from the tall boy in the bench behind urged Stephen to ask a difficult question.
clean,clean,2,1089-134691-0004,0.1111111111111111,0.2222222222222222,0.1111111111111111,9,"[0,10)",0.0,PRIDE AFTER SATISFACTION UPLIFTED HIM LIKE LONG SLOW WAVES,"Pride after satisfaction uplifted him like long, slow waves."
clean,clean,3,1284-1180-0013,0.2222222222222222,0.3333333333333333,0.1111111111111111,9,"[0,10)",0.0,AND YOU MUST BE OJO THE UNLUCKY SHE ADDED,"And you must be Ojo the unlucky,"" she added."
clean,clean,3,1284-1180-0017,0.0,0.1111111111111111,0.1111111111111111,36,"[20,40)",0.0,AT ONE END STOOD A GREAT FIREPLACE IN WHICH A BLUE LOG WAS BLAZING WITH A BLUE FLAME AND OVER THE FIRE HUNG FOUR KETTLES IN A ROW ALL BUBBLING AND STEAMING AT A GREAT RATE,"At one end stood a great fireplace, in which a blue log was blazing with a blue flame, and over the fire hung four kettles in a row, all bubbling and steaming at a great rate."
clean,clean,1,1089-134686-0002,0.0555555555555555,0.1666666666666666,0.1111111111111111,18,"[10,20)",0.0,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS,After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels.
clean,clean,1,1284-1180-0008,0.3513513513513513,0.4594594594594595,0.10810810810810817,37,"[20,40)",0.02702702702702703,ALL THE MORNING THEY TRUDGED UP THE MOUNTAIN PATH AND AT NOON UNC AND OJO SAT ON A FALLEN TREE TRUNK AND ATE THE LAST OF THE BREAD WHICH THE OLD MUNCHKIN HAD PLACED IN HIS POCKET,"All the morning they trudged up the mountain path, and at noon, Onk and Ojo sat on a fallen tree trunk, and ate the last of the bread which the old munchkin had placed in his pocket."
clean,clean,2,1221-135766-0000,0.0,0.1081081081081081,0.1081081081081081,37,"[20,40)",0.05405405405405406,HOW STRANGE IT SEEMED TO THE SAD WOMAN AS SHE WATCHED THE GROWTH AND THE BEAUTY THAT BECAME EVERY DAY MORE BRILLIANT AND THE INTELLIGENCE THAT THREW ITS QUIVERING SUNSHINE OVER THE TINY FEATURES OF THIS CHILD,How strange it seemed to the sad woman as she watched the growth and the beauty that became everyday more brilliant and the intelligence that threw its quivering sunshine over the tiny features of this child.
clean,clean,3,121-123859-0000,0.027027027027027,0.1351351351351351,0.10810810810810809,37,"[20,40)",0.02702702702702703,YOU ARE MY ALL THE WORLD AND I MUST STRIVE TO KNOW MY SHAMES AND PRAISES FROM YOUR TONGUE NONE ELSE TO ME NOR I TO NONE ALIVE THAT MY STEEL'D SENSE OR CHANGES RIGHT OR WRONG,"You are my all the world, and I must strive to know my shames and praises from your tongue. None else to me nor I to none alive, that my steeled sense or changes right or wrong."
clean,clean,2,1188-133604-0000,0.2631578947368421,0.3684210526315789,0.10526315789473684,19,"[10,20)",0.05263157894736842,YOU WILL FIND ME CONTINUALLY SPEAKING OF FOUR MEN TITIAN HOLBEIN TURNER AND TINTORET IN ALMOST THE SAME TERMS,"You will find me continually speaking of four men, Titian, Holbein, Turner, and Tinteret, in almost the same terms."
clean,clean,3,121-127105-0024,0.0,0.1041666666666666,0.1041666666666666,48,"[40,inf)",0.0,POOR DOUGLAS BEFORE HIS DEATH WHEN IT WAS IN SIGHT COMMITTED TO ME THE MANUSCRIPT THAT REACHED HIM ON THE THIRD OF THESE DAYS AND THAT ON THE SAME SPOT WITH IMMENSE EFFECT HE BEGAN TO READ TO OUR HUSHED LITTLE CIRCLE ON THE NIGHT OF THE FOURTH,"Poor Douglas, before his death, when it was in sight, committed to me the manuscript that reached him on the third of these days and that, on the same spot with immense effect, he began to read to our hushed little circle on the night of the fourth."
clean,clean,3,1188-133604-0032,0.1034482758620689,0.2068965517241379,0.103448275862069,29,"[20,40)",0.034482758620689655,IT IS ONLY A PENCIL OUTLINE BY EDWARD BURNE JONES IN ILLUSTRATION OF THE STORY OF PSYCHE IT IS THE INTRODUCTION OF PSYCHE AFTER ALL HER TROUBLES INTO HEAVEN,It is only a pencil outline by Edward Byrne Jones in illustration of the story of Psyche. It is the introduction of Psyche after all her troubles into Heaven.
clean,clean,2,1188-133604-0015,0.0408163265306122,0.1428571428571428,0.10204081632653059,49,"[40,inf)",0.0,THE LAW OF THAT SCHOOL IS THAT EVERYTHING SHALL BE SEEN CLEARLY OR AT LEAST ONLY IN SUCH MIST OR FAINTNESS AS SHALL BE DELIGHTFUL AND I HAVE NO DOUBT THAT THE BEST INTRODUCTION TO IT WOULD BE THE ELEMENTARY PRACTICE OF PAINTING EVERY STUDY ON A GOLDEN GROUND,"The law of that school is that everything shall be seen clearly, or at least, only in such mist or faintness as shall be delightful. And I have no doubt that the best introduction to it would be the elementary practice of painting every study on a golden ground."
clean,clean,2,1188-133604-0031,0.3,0.4,0.10000000000000003,10,"[10,20)",0.0,THERE'S ONE AND THERE'S ANOTHER THE DUDLEY AND THE FLINT,There's one and there's another the Dudley and the Flint
clean,clean,3,121-127105-0010,0.3,0.4,0.10000000000000003,10,"[10,20)",0.0,SHE SENT ME THE PAGES IN QUESTION BEFORE SHE DIED,She sent me the pages in question before she died.
clean,clean,1,1320-122612-0015,0.35,0.45,0.10000000000000003,20,"[20,40)",0.1,THE WHOLE PARTY CROWDED TO THE SPOT WHERE UNCAS POINTED OUT THE IMPRESSION OF A MOCCASIN IN THE MOIST ALLUVION,The whole party crowded to the spot where Unkis pointed out the impression of a moccasin in the moist alluvian.
clean,clean,1,121-123859-0003,0.45,0.55,0.10000000000000003,20,"[20,40)",0.15,LOVE IS A BABE THEN MIGHT I NOT SAY SO TO GIVE FULL GROWTH TO THAT WHICH STILL DOTH GROW,"Love is a babe, then might I not say so, to give full growth to that which stillc"
clean,clean,3,1284-1181-0019,0.0,0.1,0.1,10,"[10,20)",0.0,I NOW USE THEM AS ORNAMENTAL STATUARY IN MY GARDEN,I now use them as ornamental statuary in my garden.
clean,clean,1,1284-1180-0026,0.1290322580645161,0.2258064516129032,0.0967741935483871,31,"[20,40)",0.0,BUT FIRST I WILL TELL YOU THAT FOR MANY YEARS I HAVE LONGED FOR A SERVANT TO HELP ME WITH THE HOUSEWORK AND TO COOK THE MEALS AND WASH THE DISHES,But first I will tell you that for many years I have longed for a servant to help me with the housework and to cook the meals and wash the dishes.
clean,clean,1,1284-1180-0002,0.238095238095238,0.3333333333333333,0.09523809523809532,21,"[20,40)",0.0,INSTEAD OF SHOES THE OLD MAN WORE BOOTS WITH TURNOVER TOPS AND HIS BLUE COAT HAD WIDE CUFFS OF GOLD BRAID,"Instead of shoes, the old man wore boots with turnover tops, and his blue coat had wide cuffs of gold braid."
clean,clean,3,1320-122612-0005,0.0476190476190476,0.1428571428571428,0.09523809523809519,21,"[20,40)",0.047619047619047616,YET HERE ARE WE WITHIN A SHORT RANGE OF THE SCAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED,"Yet here are we within a short range of the Skaroons, and not a sign of a trail have we crossed."
clean,clean,3,1188-133604-0004,0.0,0.09375,0.09375,32,"[20,40)",0.0,SOME OF THE TOUCHES INDEED WHEN THE TINT HAS BEEN MIXED WITH MUCH WATER HAVE BEEN LAID IN LITTLE DROPS OR PONDS SO THAT THE PIGMENT MIGHT CRYSTALLIZE HARD AT THE EDGE,"Some of the touches, indeed, when the tint has been mixed with much water, have been laid in little drops or ponds, so that the pigment might crystallize hard at the edge."
clean,clean,1,1188-133604-0004,0.09375,0.1875,0.09375,32,"[20,40)",0.0,SOME OF THE TOUCHES INDEED WHEN THE TINT HAS BEEN MIXED WITH MUCH WATER HAVE BEEN LAID IN LITTLE DROPS OR PONDS SO THAT THE PIGMENT MIGHT CRYSTALLIZE HARD AT THE EDGE,"Some of the touches, indeed, when the tint has been mixed with much water, have been laid in little drops or ponds, so that the pigment might crystallize hard at the edge."
clean,clean,2,1221-135767-0007,0.125,0.21875,0.09375,32,"[20,40)",0.0,BUT IN TRUTH PEARL WAS THE ONE AS WELL AS THE OTHER AND ONLY IN CONSEQUENCE OF THAT IDENTITY HAD HESTER CONTRIVED SO PERFECTLY TO REPRESENT THE SCARLET LETTER IN HER APPEARANCE,"But in truth, Pearl was the one as well as the other, and only in consequence of that identity had Hester contrived so perfectly to represent the scarlet letter in her appearance."
clean,clean,1,1089-134686-0032,0.4545454545454545,0.5454545454545454,0.09090909090909094,11,"[10,20)",0.0,HE IS CALLED AS YOU KNOW THE APOSTLE OF THE INDIES,"He is called, as you know, the apostle of the Indies."
clean,clean,2,1221-135767-0011,0.0227272727272727,0.1136363636363636,0.09090909090909091,44,"[40,inf)",0.022727272727272728,IT WAS FURTHER DECORATED WITH STRANGE AND SEEMINGLY CABALISTIC FIGURES AND DIAGRAMS SUITABLE TO THE QUAINT TASTE OF THE AGE WHICH HAD BEEN DRAWN IN THE STUCCO WHEN NEWLY LAID ON AND HAD NOW GROWN HARD AND DURABLE FOR THE ADMIRATION OF AFTER TIMES,"It was further decorated with strange and seemingly capitalistic figures and diagrams, suitable to the quaint taste of the age which had been drawn in the stucco when newly laid on and had now grown hard and durable for the admiration of after times."
clean,clean,2,1089-134686-0004,0.0909090909090909,0.1818181818181818,0.0909090909090909,11,"[10,20)",0.09090909090909091,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,"Number 10, fresh Nelly is waiting on you. Good night, husband."
clean,clean,1,1089-134686-0005,0.0454545454545454,0.1363636363636363,0.0909090909090909,22,"[20,40)",0.0,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS,"The music came nearer and he recalled the words, the words of Shelley's fragment upon the moon wandering companionless pale for weariness."
clean,clean,1,1320-122617-0002,0.1136363636363636,0.2045454545454545,0.0909090909090909,44,"[40,inf)",0.0,IN OTHER WORDS WHILE HE HAD IMPLICIT FAITH IN THE ABILITY OF BALAAM'S ASS TO SPEAK HE WAS SOMEWHAT SKEPTICAL ON THE SUBJECT OF A BEAR'S SINGING AND YET HE HAD BEEN ASSURED OF THE LATTER ON THE TESTIMONY OF HIS OWN EXQUISITE ORGANS,"In other words, while he had implicit faith in the ability of Balaam's ass to speak, he was somewhat skeptical on the subject of a bear's singing, and yet he had been assured of the latter on the testimony of his own exquisite organs."
clean,clean,2,121-127105-0019,0.0909090909090909,0.1818181818181818,0.0909090909090909,11,"[10,20)",0.09090909090909091,MISSUS GRIFFIN HOWEVER EXPRESSED THE NEED FOR A LITTLE MORE LIGHT,"Mrs. Griffin, however, expressed the need for a little more light."
clean,clean,2,1284-1180-0006,0.0909090909090909,0.1818181818181818,0.0909090909090909,22,"[20,40)",0.045454545454545456,AT THE FOOT OF THE MOUNTAIN THAT SEPARATED THE COUNTRY OF THE MUNCHKINS FROM THE COUNTRY OF THE GILLIKINS THE PATH DIVIDED,"At the foot of the mountain that separated the country of the Munchkins from the country of the Gillicans, the path divided."
clean,clean,3,121-127105-0036,0.0,0.0909090909090909,0.0909090909090909,11,"[10,20)",0.0,BUT WAS THAT ALL HER REWARD ONE OF THE LADIES ASKED,But was that all her reward? One of the ladies asked.
clean,clean,2,1284-1180-0027,0.0909090909090909,0.1818181818181818,0.0909090909090909,11,"[10,20)",0.0,YET THAT TASK WAS NOT SO EASY AS YOU MAY SUPPOSE,Yet that task was not so easy as you may suppose.
clean,clean,3,1284-1180-0006,0.0909090909090909,0.1818181818181818,0.0909090909090909,22,"[20,40)",0.045454545454545456,AT THE FOOT OF THE MOUNTAIN THAT SEPARATED THE COUNTRY OF THE MUNCHKINS FROM THE COUNTRY OF THE GILLIKINS THE PATH DIVIDED,"At the foot of the mountain that separated the country of the Munchkins from the country of the Gillicans, the path divided."
clean,clean,3,1221-135766-0002,0.0,0.0909090909090909,0.0909090909090909,11,"[10,20)",0.0,YET THESE THOUGHTS AFFECTED HESTER PRYNNE LESS WITH HOPE THAN APPREHENSION,Yet these thoughts affected Hester Prynne less with hope than apprehension.
clean,clean,2,1221-135767-0010,0.0,0.0869565217391304,0.0869565217391304,23,"[20,40)",0.0,SHE SCREAMED AND SHOUTED TOO WITH A TERRIFIC VOLUME OF SOUND WHICH DOUBTLESS CAUSED THE HEARTS OF THE FUGITIVES TO QUAKE WITHIN THEM,"She screamed and shouted too with a terrific volume of sound, which doubtless caused the hearts of the fugitives to quake within them."
clean,clean,1,1188-133604-0027,0.4166666666666667,0.5,0.08333333333333331,24,"[20,40)",0.08333333333333333,NOW HERE IS RAPHAEL EXACTLY BETWEEN THE TWO TREES STILL DRAWN LEAF BY LEAF WHOLLY FORMAL BUT BEAUTIFUL MIST COMING GRADUALLY INTO THE DISTANCE,"Now here is Raphael. Exactly between the two, trees still drawn leaf by leaf, wholly formal, but beautiful mist come in gradually into the distance."
clean,clean,2,1284-1181-0007,0.0,0.0833333333333333,0.0833333333333333,12,"[10,20)",0.0,SHE POURED INTO THE DISH A QUANTITY FROM EACH OF THESE BOTTLES,She poured into the dish a quantity from each of these bottles.
clean,clean,3,1320-122612-0016,0.0833333333333333,0.1666666666666666,0.0833333333333333,12,"[10,20)",0.16666666666666666,RUN BACK UNCAS AND BRING ME THE SIZE OF THE SINGER'S FOOT,"Run back, Onkus, and bring me the size of the singer's foot. you"
clean,clean,1,121-123859-0000,0.1351351351351351,0.2162162162162162,0.08108108108108111,37,"[20,40)",0.02702702702702703,YOU ARE MY ALL THE WORLD AND I MUST STRIVE TO KNOW MY SHAMES AND PRAISES FROM YOUR TONGUE NONE ELSE TO ME NOR I TO NONE ALIVE THAT MY STEEL'D SENSE OR CHANGES RIGHT OR WRONG,"You are my all the world, and I must strive to know my shames and praises from your tongue. None else to me nor I to none alive, that my steeled sense or changes right or wrong."
clean,clean,2,1221-135767-0022,0.0263157894736842,0.1052631578947368,0.0789473684210526,38,"[20,40)",0.0,BUT THE PROPRIETOR APPEARED ALREADY TO HAVE RELINQUISHED AS HOPELESS THE EFFORT TO PERPETUATE ON THIS SIDE OF THE ATLANTIC IN A HARD SOIL AND AMID THE CLOSE STRUGGLE FOR SUBSISTENCE THE NATIVE ENGLISH TASTE FOR ORNAMENTAL GARDENING,"But the proprietor appeared already to have relinquished as hopeless the effort to perpetuate on this side of the Atlantic in a hard soil and amid the close struggle for subsistence, the native English taste for ornamental gardening."
clean,clean,2,1188-133604-0012,0.0526315789473684,0.131578947368421,0.0789473684210526,38,"[20,40)",0.02631578947368421,IT MAY BE THAT A GREAT COLORIST WILL USE HIS UTMOST FORCE OF COLOR AS A SINGER HIS FULL POWER OF VOICE BUT LOUD OR LOW THE VIRTUE IS IN BOTH CASES ALWAYS IN REFINEMENT NEVER IN LOUDNESS,"It may be that a great colorless will use his utmost force of color as a singer his full power of voice. But loud or low, the virtue is in both cases always in refinement, never in loudness."
clean,clean,1,1089-134686-0019,0.0512820512820512,0.1282051282051282,0.076923076923077,39,"[20,40)",0.02564102564102564,THE SENTENCE OF SAINT JAMES WHICH SAYS THAT HE WHO OFFENDS AGAINST ONE COMMANDMENT BECOMES GUILTY OF ALL HAD SEEMED TO HIM FIRST A SWOLLEN PHRASE UNTIL HE HAD BEGUN TO GROPE IN THE DARKNESS OF HIS OWN STATE,"The sentence of St. James, which says that he who offends against one commandment becomes guilty of all, had seemed to him first a swollen phrase, until he had begun to grope in the darkness of his own state."
clean,clean,1,1221-135766-0012,0.1538461538461538,0.2307692307692307,0.0769230769230769,39,"[20,40)",0.02564102564102564,BROODING OVER ALL THESE MATTERS THE MOTHER FELT LIKE ONE WHO HAS EVOKED A SPIRIT BUT BY SOME IRREGULARITY IN THE PROCESS OF CONJURATION HAS FAILED TO WIN THE MASTER WORD THAT SHOULD CONTROL THIS NEW AND INCOMPREHENSIBLE INTELLIGENCE,"Bruting over all these matters, the mother felt like one who has evoked a spirit, but by some irregularity in the process of conjuration has failed to win the master word that should control this new and incomprehensible intelligence."
clean,clean,2,1089-134686-0037,0.0,0.0769230769230769,0.0769230769230769,13,"[10,20)",0.0,IN THE SILENCE THEIR DARK FIRE KINDLED THE DUSK INTO A TAWNY GLOW,"In the silence, their dark fire kindled the dusk into a tawny glow."
clean,clean,1,1320-122612-0006,0.3076923076923077,0.3846153846153846,0.07692307692307687,13,"[10,20)",0.0,LET US RETRACE OUR STEPS AND EXAMINE AS WE GO WITH KEENER EYES,Let us retrace our steps and examine as we go with keener eyes.
clean,clean,1,1221-135767-0002,0.2,0.275,0.07500000000000001,40,"[40,inf)",0.025,AT THAT EPOCH OF PRISTINE SIMPLICITY HOWEVER MATTERS OF EVEN SLIGHTER PUBLIC INTEREST AND OF FAR LESS INTRINSIC WEIGHT THAN THE WELFARE OF HESTER AND HER CHILD WERE STRANGELY MIXED UP WITH THE DELIBERATIONS OF LEGISLATORS AND ACTS OF STATE,"At that epoch of pristine simplicity, however, matters of even slider public interest and of far less intrinsic weight than the welfare of Hester and her child were strangely mixed up with the deliberations of legislators and acts of state."
clean,clean,2,121-127105-0000,0.037037037037037,0.1111111111111111,0.0740740740740741,27,"[20,40)",0.0,IT WAS THIS OBSERVATION THAT DREW FROM DOUGLAS NOT IMMEDIATELY BUT LATER IN THE EVENING A REPLY THAT HAD THE INTERESTING CONSEQUENCE TO WHICH I CALL ATTENTION,"It was this observation that drew from Douglas, not immediately but later in the evening, a reply that had the interesting consequence to which I call attention."
clean,clean,3,121-127105-0020,0.048780487804878,0.1219512195121951,0.07317073170731711,41,"[40,inf)",0.024390243902439025,WHO WAS IT SHE WAS IN LOVE WITH THE STORY WILL TELL I TOOK UPON MYSELF TO REPLY OH I CAN'T WAIT FOR THE STORY THE STORY WON'T TELL SAID DOUGLAS NOT IN ANY LITERAL VULGAR WAY MORE'S THE PITY THEN,"Who was it she was in love with? The story will tell, I took upon myself to reply. Oh, I can't wait for the story. The story won't tell, said Douglas. Not in any literal vulgar way. the pity then."
clean,clean,1,1089-134686-0010,0.2142857142857142,0.2857142857142857,0.07142857142857151,14,"[10,20)",0.0,WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK,"Well now Ennis, I declare you have a head and so has my stick."
clean,clean,2,121-121726-0009,0.0,0.0714285714285714,0.0714285714285714,14,"[10,20)",0.0,HOTEL A PLACE WHERE A GUEST OFTEN GIVES UP GOOD DOLLARS FOR POOR QUARTERS,Hotel. A place where a guest often gives up good dollars for poor quarters.
clean,clean,1,121-121726-0003,0.5,0.5714285714285714,0.0714285714285714,14,"[10,20)",0.07142857142857142,HAY FEVER A HEART TROUBLE CAUSED BY FALLING IN LOVE WITH A GRASS WIDOW,"Hey, fever. A heart trouble caused by falling in love with a grass widow."
clean,clean,3,1284-1180-0030,0.0,0.0701754385964912,0.0701754385964912,57,"[40,inf)",0.0,WHEN I FOUND IT I SAID TO MYSELF THAT IT WOULD DO NICELY FOR MY SERVANT GIRL FOR WHEN SHE WAS BROUGHT TO LIFE SHE WOULD NOT BE PROUD NOR HAUGHTY AS THE GLASS CAT IS FOR SUCH A DREADFUL MIXTURE OF COLORS WOULD DISCOURAGE HER FROM TRYING TO BE AS DIGNIFIED AS THE BLUE MUNCHKINS ARE,"When I found it, I said to myself that it would do nicely for my servant girl, for when she was brought to life she would not be proud nor haughty as the glass cat is, for such a dreadful mixture of colors would discourage her from trying to be as dignified as the blue munchkins are."
clean,clean,2,1284-1181-0016,0.1379310344827586,0.2068965517241379,0.06896551724137931,29,"[20,40)",0.06896551724137931,I AM NOT ALLOWED TO PERFORM MAGIC EXCEPT FOR MY OWN AMUSEMENT HE TOLD HIS VISITORS AS HE LIGHTED A PIPE WITH A CROOKED STEM AND BEGAN TO SMOKE,"I am not allowed to perform magic except for my own amusement,"" he told his visitors, as he lighted up hype with a crooked stem and began to smoke."
clean,clean,3,1188-133604-0022,0.0,0.0689655172413793,0.0689655172413793,29,"[20,40)",0.0,YOU MUST LOOK AT HIM IN THE FACE FIGHT HIM CONQUER HIM WITH WHAT SCATHE YOU MAY YOU NEED NOT THINK TO KEEP OUT OF THE WAY OF HIM,"You must look at him in the face. Fight him. Conquer him. With what scathe you may, you need not think to keep out of the way of him."
clean,clean,1,1221-135767-0011,0.1590909090909091,0.2272727272727272,0.06818181818181812,44,"[40,inf)",0.022727272727272728,IT WAS FURTHER DECORATED WITH STRANGE AND SEEMINGLY CABALISTIC FIGURES AND DIAGRAMS SUITABLE TO THE QUAINT TASTE OF THE AGE WHICH HAD BEEN DRAWN IN THE STUCCO WHEN NEWLY LAID ON AND HAD NOW GROWN HARD AND DURABLE FOR THE ADMIRATION OF AFTER TIMES,"It was further decorated with strange and seemingly capitalistic figures and diagrams, suitable to the quaint taste of the age which had been drawn in the stucco when newly laid on and had now grown hard and durable for the admiration of after times."
clean,clean,1,1089-134686-0008,0.1333333333333333,0.2,0.06666666666666671,15,"[10,20)",0.06666666666666667,THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,"The chaos in which his order extinguished itself was a cold, indifferent knowledge of himself."
clean,clean,1,1089-134691-0022,0.0666666666666666,0.1333333333333333,0.06666666666666671,15,"[10,20)",0.0,HE STOOD STILL IN DEFERENCE TO THEIR CALLS AND PARRIED THEIR BANTER WITH EASY WORDS,He stood still in deference to their calls and parried their banter with easy words.
clean,clean,3,1188-133604-0033,0.0,0.0666666666666666,0.0666666666666666,15,"[10,20)",0.0,EVERY PLANT IN THE GRASS IS SET FORMALLY GROWS PERFECTLY AND MAY BE REALIZED COMPLETELY,"Every plant in the grass is set formally, grows perfectly, and may be realized completely."
clean,clean,2,121-127105-0035,0.0,0.0666666666666666,0.0666666666666666,30,"[20,40)",0.0,SHE PROMISED TO DO THIS AND SHE MENTIONED TO ME THAT WHEN FOR A MOMENT DISBURDENED DELIGHTED HE HELD HER HAND THANKING HER FOR THE SACRIFICE SHE ALREADY FELT REWARDED,"She promised to do this, and she mentioned to me that when for a moment disburdened, delighted, he held her hand, thanking her for the sacrifice. She already felt rewarded."
clean,clean,1,1284-134647-0005,0.1475409836065573,0.2131147540983606,0.0655737704918033,61,"[40,inf)",0.06557377049180328,THEY ASSERTED WITH CONFIDENCE AND ALMOST WITH EXULTATION THAT THE APOSTOLICAL SUCCESSION WAS INTERRUPTED THAT ALL THE BISHOPS OF EUROPE AND ASIA WERE INFECTED BY THE CONTAGION OF GUILT AND SCHISM AND THAT THE PREROGATIVES OF THE CATHOLIC CHURCH WERE CONFINED TO THE CHOSEN PORTION OF THE AFRICAN BELIEVERS WHO ALONE HAD PRESERVED INVIOLATE THE INTEGRITY OF THEIR FAITH AND DISCIPLINE,"They asserted with confidence, and almost with exaltation, that the apostolic succession was interrupted, that all the bishops of Europe and Asia were infected by the contagion of guilt and schism, and that the prerogatives of the Catholic Church were confined to the chosen portion of the African believers, who alone had preserved in violet the integrity of their faith and discipline."
