split,condition,L,sample_id,base_wer,lca_wer,delta_wer,utt_words,utt_len_bin,original_whisper_wer,ground_truth,original_whisper
clean,clean,1,1188-133604-0003,0.3125,0.21875,-0.09375,32,"[20,40)",0.0,MY FIRST AND PRINCIPAL REASON WAS THAT THEY ENFORCED BEYOND ALL RESISTANCE ON ANY STUDENT WHO MIGHT ATTEMPT TO COPY THEM THIS METHOD OF LAYING PORTIONS OF DISTINCT HUE SIDE BY SIDE,"My first and principal reason was that they enforced beyond all resistance. On any student who might attempt to copy them, this method of laying portions of distinct hue side by side."
clean,clean,2,1188-133604-0003,0.03125,0.1875,0.15625,32,"[20,40)",0.0,MY FIRST AND PRINCIPAL REASON WAS THAT THEY ENFORCED BEYOND ALL RESISTANCE ON ANY STUDENT WHO MIGHT ATTEMPT TO COPY THEM THIS METHOD OF LAYING PORTIONS OF DISTINCT HUE SIDE BY SIDE,"My first and principal reason was that they enforced beyond all resistance. On any student who might attempt to copy them, this method of laying portions of distinct hue side by side."
clean,clean,3,1188-133604-0003,0.0,0.0,0.0,32,"[20,40)",0.0,MY FIRST AND PRINCIPAL REASON WAS THAT THEY ENFORCED BEYOND ALL RESISTANCE ON ANY STUDENT WHO MIGHT ATTEMPT TO COPY THEM THIS METHOD OF LAYING PORTIONS OF DISTINCT HUE SIDE BY SIDE,"My first and principal reason was that they enforced beyond all resistance. On any student who might attempt to copy them, this method of laying portions of distinct hue side by side."
clean,clean,1,1188-133604-0004,0.09375,0.1875,0.09375,32,"[20,40)",0.0,SOME OF THE TOUCHES INDEED WHEN THE TINT HAS BEEN MIXED WITH MUCH WATER HAVE BEEN LAID IN LITTLE DROPS OR PONDS SO THAT THE PIGMENT MIGHT CRYSTALLIZE HARD AT THE EDGE,"Some of the touches, indeed, when the tint has been mixed with much water, have been laid in little drops or ponds, so that the pigment might crystallize hard at the edge."
clean,clean,2,1188-133604-0004,0.0625,0.03125,-0.03125,32,"[20,40)",0.0,SOME OF THE TOUCHES INDEED WHEN THE TINT HAS BEEN MIXED WITH MUCH WATER HAVE BEEN LAID IN LITTLE DROPS OR PONDS SO THAT THE PIGMENT MIGHT CRYSTALLIZE HARD AT THE EDGE,"Some of the touches, indeed, when the tint has been mixed with much water, have been laid in little drops or ponds, so that the pigment might crystallize hard at the edge."
clean,clean,3,1188-133604-0004,0.0,0.09375,0.09375,32,"[20,40)",0.0,SOME OF THE TOUCHES INDEED WHEN THE TINT HAS BEEN MIXED WITH MUCH WATER HAVE BEEN LAID IN LITTLE DROPS OR PONDS SO THAT THE PIGMENT MIGHT CRYSTALLIZE HARD AT THE EDGE,"Some of the touches, indeed, when the tint has been mixed with much water, have been laid in little drops or ponds, so that the pigment might crystallize hard at the edge."
clean,clean,1,1188-133604-0005,0.4827586206896552,0.1379310344827586,-0.3448275862068966,29,"[20,40)",0.10344827586206896,IT IS THE HEAD OF A PARROT WITH A LITTLE FLOWER IN HIS BEAK FROM A PICTURE OF CARPACCIO'S ONE OF HIS SERIES OF THE LIFE OF SAINT GEORGE,He does the head of a parrot with a little flower in his beak from a picture of Carpaccio's. One of his series of The Life of St. George.
clean,clean,2,1188-133604-0005,0.1034482758620689,0.1034482758620689,0.0,29,"[20,40)",0.10344827586206896,IT IS THE HEAD OF A PARROT WITH A LITTLE FLOWER IN HIS BEAK FROM A PICTURE OF CARPACCIO'S ONE OF HIS SERIES OF THE LIFE OF SAINT GEORGE,He does the head of a parrot with a little flower in his beak from a picture of Carpaccio's. One of his series of The Life of St. George.
clean,clean,3,1188-133604-0005,0.1034482758620689,0.1034482758620689,0.0,29,"[20,40)",0.10344827586206896,IT IS THE HEAD OF A PARROT WITH A LITTLE FLOWER IN HIS BEAK FROM A PICTURE OF CARPACCIO'S ONE OF HIS SERIES OF THE LIFE OF SAINT GEORGE,He does the head of a parrot with a little flower in his beak from a picture of Carpaccio's. One of his series of The Life of St. George.
clean,clean,1,1188-133604-0006,0.5,0.375,-0.125,8,"[0,10)",0.0,THEN HE COMES TO THE BEAK OF IT,Then he comes to the beak of it.
clean,clean,2,1188-133604-0006,0.375,0.375,0.0,8,"[0,10)",0.0,THEN HE COMES TO THE BEAK OF IT,Then he comes to the beak of it.
clean,clean,3,1188-133604-0006,0.375,0.375,0.0,8,"[0,10)",0.0,THEN HE COMES TO THE BEAK OF IT,Then he comes to the beak of it.
clean,clean,1,1188-133604-0007,0.3488372093023256,0.1860465116279069,-0.1627906976744187,43,"[40,inf)",0.06976744186046512,THE BROWN GROUND BENEATH IS LEFT FOR THE MOST PART ONE TOUCH OF BLACK IS PUT FOR THE HOLLOW TWO DELICATE LINES OF DARK GRAY DEFINE THE OUTER CURVE AND ONE LITTLE QUIVERING TOUCH OF WHITE DRAWS THE INNER EDGE OF THE MANDIBLE,"The brown ground beneath is left for the most part. One touch of black is put for the hollow, two delicate lines of dark grey to find the outer curve, and one little quivering touch of white draws the inner edge of the mandible."
clean,clean,2,1188-133604-0007,0.0465116279069767,0.0930232558139534,0.0465116279069767,43,"[40,inf)",0.06976744186046512,THE BROWN GROUND BENEATH IS LEFT FOR THE MOST PART ONE TOUCH OF BLACK IS PUT FOR THE HOLLOW TWO DELICATE LINES OF DARK GRAY DEFINE THE OUTER CURVE AND ONE LITTLE QUIVERING TOUCH OF WHITE DRAWS THE INNER EDGE OF THE MANDIBLE,"The brown ground beneath is left for the most part. One touch of black is put for the hollow, two delicate lines of dark grey to find the outer curve, and one little quivering touch of white draws the inner edge of the mandible."
clean,clean,3,1188-133604-0007,0.0697674418604651,0.0930232558139534,0.023255813953488302,43,"[40,inf)",0.06976744186046512,THE BROWN GROUND BENEATH IS LEFT FOR THE MOST PART ONE TOUCH OF BLACK IS PUT FOR THE HOLLOW TWO DELICATE LINES OF DARK GRAY DEFINE THE OUTER CURVE AND ONE LITTLE QUIVERING TOUCH OF WHITE DRAWS THE INNER EDGE OF THE MANDIBLE,"The brown ground beneath is left for the most part. One touch of black is put for the hollow, two delicate lines of dark grey to find the outer curve, and one little quivering touch of white draws the inner edge of the mandible."
clean,clean,1,1188-133604-0008,0.3103448275862069,0.293103448275862,-0.017241379310344918,58,"[40,inf)",0.017241379310344827,FOR BELIEVE ME THE FINAL PHILOSOPHY OF ART CAN ONLY RATIFY THEIR OPINION THAT THE BEAUTY OF A COCK ROBIN IS TO BE RED AND OF A GRASS PLOT TO BE GREEN AND THE BEST SKILL OF ART IS IN INSTANTLY SEIZING ON THE MANIFOLD DELICIOUSNESS OF LIGHT WHICH YOU CAN ONLY SEIZE BY PRECISION OF INSTANTANEOUS TOUCH,"For, believe me, the final philosophy of art can only ratify their opinion that the beauty of a cock robin is to be red, and of a grass-plot to be green, and the best skill of art is an instantly seizing on the manifold deliciousness of light, which you can only seize by precision of instantaneous touch."
clean,clean,2,1188-133604-0008,0.1034482758620689,0.1206896551724138,0.017241379310344904,58,"[40,inf)",0.017241379310344827,FOR BELIEVE ME THE FINAL PHILOSOPHY OF ART CAN ONLY RATIFY THEIR OPINION THAT THE BEAUTY OF A COCK ROBIN IS TO BE RED AND OF A GRASS PLOT TO BE GREEN AND THE BEST SKILL OF ART IS IN INSTANTLY SEIZING ON THE MANIFOLD DELICIOUSNESS OF LIGHT WHICH YOU CAN ONLY SEIZE BY PRECISION OF INSTANTANEOUS TOUCH,"For, believe me, the final philosophy of art can only ratify their opinion that the beauty of a cock robin is to be red, and of a grass-plot to be green, and the best skill of art is an instantly seizing on the manifold deliciousness of light, which you can only seize by precision of instantaneous touch."
clean,clean,3,1188-133604-0008,0.1034482758620689,0.0689655172413793,-0.0344827586206896,58,"[40,inf)",0.017241379310344827,FOR BELIEVE ME THE FINAL PHILOSOPHY OF ART CAN ONLY RATIFY THEIR OPINION THAT THE BEAUTY OF A COCK ROBIN IS TO BE RED AND OF A GRASS PLOT TO BE GREEN AND THE BEST SKILL OF ART IS IN INSTANTLY SEIZING ON THE MANIFOLD DELICIOUSNESS OF LIGHT WHICH YOU CAN ONLY SEIZE BY PRECISION OF INSTANTANEOUS TOUCH,"For, believe me, the final philosophy of art can only ratify their opinion that the beauty of a cock robin is to be red, and of a grass-plot to be green, and the best skill of art is an instantly seizing on the manifold deliciousness of light, which you can only seize by precision of instantaneous touch."
clean,clean,1,1188-133604-0009,0.1714285714285714,0.1571428571428571,-0.01428571428571429,70,"[40,inf)",0.02857142857142857,NOW YOU WILL SEE IN THESE STUDIES THAT THE MOMENT THE WHITE IS INCLOSED PROPERLY AND HARMONIZED WITH THE OTHER HUES IT BECOMES SOMEHOW MORE PRECIOUS AND PEARLY THAN THE WHITE PAPER AND THAT I AM NOT AFRAID TO LEAVE A WHOLE FIELD OF UNTREATED WHITE PAPER ALL ROUND IT BEING SURE THAT EVEN THE LITTLE DIAMONDS IN THE ROUND WINDOW WILL TELL AS JEWELS IF THEY ARE GRADATED JUSTLY,"Now you will see in these studies that the moment the white is enclosed properly and harmonized with the other hues, it becomes somehow more precious and pearly than the white paper. And then I am not afraid to leave a whole field of untreated white paper all round it, being sure that even the little diamonds in the round window will tell as jewels if they are gradated justly."
clean,clean,2,1188-133604-0009,0.0714285714285714,0.0857142857142857,0.014285714285714304,70,"[40,inf)",0.02857142857142857,NOW YOU WILL SEE IN THESE STUDIES THAT THE MOMENT THE WHITE IS INCLOSED PROPERLY AND HARMONIZED WITH THE OTHER HUES IT BECOMES SOMEHOW MORE PRECIOUS AND PEARLY THAN THE WHITE PAPER AND THAT I AM NOT AFRAID TO LEAVE A WHOLE FIELD OF UNTREATED WHITE PAPER ALL ROUND IT BEING SURE THAT EVEN THE LITTLE DIAMONDS IN THE ROUND WINDOW WILL TELL AS JEWELS IF THEY ARE GRADATED JUSTLY,"Now you will see in these studies that the moment the white is enclosed properly and harmonized with the other hues, it becomes somehow more precious and pearly than the white paper. And then I am not afraid to leave a whole field of untreated white paper all round it, being sure that even the little diamonds in the round window will tell as jewels if they are gradated justly."
clean,clean,3,1188-133604-0009,0.0714285714285714,0.0714285714285714,0.0,70,"[40,inf)",0.02857142857142857,NOW YOU WILL SEE IN THESE STUDIES THAT THE MOMENT THE WHITE IS INCLOSED PROPERLY AND HARMONIZED WITH THE OTHER HUES IT BECOMES SOMEHOW MORE PRECIOUS AND PEARLY THAN THE WHITE PAPER AND THAT I AM NOT AFRAID TO LEAVE A WHOLE FIELD OF UNTREATED WHITE PAPER ALL ROUND IT BEING SURE THAT EVEN THE LITTLE DIAMONDS IN THE ROUND WINDOW WILL TELL AS JEWELS IF THEY ARE GRADATED JUSTLY,"Now you will see in these studies that the moment the white is enclosed properly and harmonized with the other hues, it becomes somehow more precious and pearly than the white paper. And then I am not afraid to leave a whole field of untreated white paper all round it, being sure that even the little diamonds in the round window will tell as jewels if they are gradated justly."
clean,clean,1,1188-133604-0010,0.4666666666666667,0.3333333333333333,-0.13333333333333336,15,"[10,20)",0.0,BUT IN THIS VIGNETTE COPIED FROM TURNER YOU HAVE THE TWO PRINCIPLES BROUGHT OUT PERFECTLY,"But in this vignette, copied from Turner, you have the two principles brought out perfectly."
clean,clean,2,1188-133604-0010,0.2,0.0,-0.2,15,"[10,20)",0.0,BUT IN THIS VIGNETTE COPIED FROM TURNER YOU HAVE THE TWO PRINCIPLES BROUGHT OUT PERFECTLY,"But in this vignette, copied from Turner, you have the two principles brought out perfectly."
clean,clean,3,1188-133604-0010,0.0666666666666666,0.0666666666666666,0.0,15,"[10,20)",0.0,BUT IN THIS VIGNETTE COPIED FROM TURNER YOU HAVE THE TWO PRINCIPLES BROUGHT OUT PERFECTLY,"But in this vignette, copied from Turner, you have the two principles brought out perfectly."
clean,clean,1,1188-133604-0011,0.2926829268292683,0.1707317073170731,-0.12195121951219517,41,"[40,inf)",0.04878048780487805,THEY ARE BEYOND ALL OTHER WORKS THAT I KNOW EXISTING DEPENDENT FOR THEIR EFFECT ON LOW SUBDUED TONES THEIR FAVORITE CHOICE IN TIME OF DAY BEING EITHER DAWN OR TWILIGHT AND EVEN THEIR BRIGHTEST SUNSETS PRODUCED CHIEFLY OUT OF GRAY PAPER,"They are beyond all other works than I know existing, dependent for their effect on low subdued tones, their favorite choice in time of day being either dawn or twilight, and even their brightest sunsets produced chiefly out of grey paper."
clean,clean,2,1188-133604-0011,0.1219512195121951,0.1463414634146341,0.024390243902439004,41,"[40,inf)",0.04878048780487805,THEY ARE BEYOND ALL OTHER WORKS THAT I KNOW EXISTING DEPENDENT FOR THEIR EFFECT ON LOW SUBDUED TONES THEIR FAVORITE CHOICE IN TIME OF DAY BEING EITHER DAWN OR TWILIGHT AND EVEN THEIR BRIGHTEST SUNSETS PRODUCED CHIEFLY OUT OF GRAY PAPER,"They are beyond all other works than I know existing, dependent for their effect on low subdued tones, their favorite choice in time of day being either dawn or twilight, and even their brightest sunsets produced chiefly out of grey paper."
clean,clean,3,1188-133604-0011,0.073170731707317,0.024390243902439,-0.048780487804877995,41,"[40,inf)",0.04878048780487805,THEY ARE BEYOND ALL OTHER WORKS THAT I KNOW EXISTING DEPENDENT FOR THEIR EFFECT ON LOW SUBDUED TONES THEIR FAVORITE CHOICE IN TIME OF DAY BEING EITHER DAWN OR TWILIGHT AND EVEN THEIR BRIGHTEST SUNSETS PRODUCED CHIEFLY OUT OF GRAY PAPER,"They are beyond all other works than I know existing, dependent for their effect on low subdued tones, their favorite choice in time of day being either dawn or twilight, and even their brightest sunsets produced chiefly out of grey paper."
clean,clean,1,1188-133604-0012,0.4473684210526316,0.2105263157894736,-0.236842105263158,38,"[20,40)",0.02631578947368421,IT MAY BE THAT A GREAT COLORIST WILL USE HIS UTMOST FORCE OF COLOR AS A SINGER HIS FULL POWER OF VOICE BUT LOUD OR LOW THE VIRTUE IS IN BOTH CASES ALWAYS IN REFINEMENT NEVER IN LOUDNESS,"It may be that a great colorless will use his utmost force of color as a singer his full power of voice. But loud or low, the virtue is in both cases always in refinement, never in loudness."
clean,clean,2,1188-133604-0012,0.0526315789473684,0.131578947368421,0.0789473684210526,38,"[20,40)",0.02631578947368421,IT MAY BE THAT A GREAT COLORIST WILL USE HIS UTMOST FORCE OF COLOR AS A SINGER HIS FULL POWER OF VOICE BUT LOUD OR LOW THE VIRTUE IS IN BOTH CASES ALWAYS IN REFINEMENT NEVER IN LOUDNESS,"It may be that a great colorless will use his utmost force of color as a singer his full power of voice. But loud or low, the virtue is in both cases always in refinement, never in loudness."
clean,clean,3,1188-133604-0012,0.0526315789473684,0.1842105263157894,0.13157894736842102,38,"[20,40)",0.02631578947368421,IT MAY BE THAT A GREAT COLORIST WILL USE HIS UTMOST FORCE OF COLOR AS A SINGER HIS FULL POWER OF VOICE BUT LOUD OR LOW THE VIRTUE IS IN BOTH CASES ALWAYS IN REFINEMENT NEVER IN LOUDNESS,"It may be that a great colorless will use his utmost force of color as a singer his full power of voice. But loud or low, the virtue is in both cases always in refinement, never in loudness."
clean,clean,1,1188-133604-0013,0.75,1.0,0.25,8,"[0,10)",0.0,IT MUST REMEMBER BE ONE OR THE OTHER,It must remember be one or the other.
clean,clean,2,1188-133604-0013,0.0,0.25,0.25,8,"[0,10)",0.0,IT MUST REMEMBER BE ONE OR THE OTHER,It must remember be one or the other.
clean,clean,3,1188-133604-0013,0.25,0.0,-0.25,8,"[0,10)",0.0,IT MUST REMEMBER BE ONE OR THE OTHER,It must remember be one or the other.
clean,clean,1,1188-133604-0014,0.0,0.1666666666666666,0.1666666666666666,12,"[10,20)",0.0,DO NOT THEREFORE THINK THAT THE GOTHIC SCHOOL IS AN EASY ONE,"Do not, therefore, think that the Gothic school is an easy one."
clean,clean,2,1188-133604-0014,0.0,0.0,0.0,12,"[10,20)",0.0,DO NOT THEREFORE THINK THAT THE GOTHIC SCHOOL IS AN EASY ONE,"Do not, therefore, think that the Gothic school is an easy one."
clean,clean,3,1188-133604-0014,0.0,0.0,0.0,12,"[10,20)",0.0,DO NOT THEREFORE THINK THAT THE GOTHIC SCHOOL IS AN EASY ONE,"Do not, therefore, think that the Gothic school is an easy one."
clean,clean,1,1188-133604-0015,0.2448979591836734,0.1632653061224489,-0.0816326530612245,49,"[40,inf)",0.0,THE LAW OF THAT SCHOOL IS THAT EVERYTHING SHALL BE SEEN CLEARLY OR AT LEAST ONLY IN SUCH MIST OR FAINTNESS AS SHALL BE DELIGHTFUL AND I HAVE NO DOUBT THAT THE BEST INTRODUCTION TO IT WOULD BE THE ELEMENTARY PRACTICE OF PAINTING EVERY STUDY ON A GOLDEN GROUND,"The law of that school is that everything shall be seen clearly, or at least, only in such mist or faintness as shall be delightful. And I have no doubt that the best introduction to it would be the elementary practice of painting every study on a golden ground."
clean,clean,2,1188-133604-0015,0.0408163265306122,0.1428571428571428,0.10204081632653059,49,"[40,inf)",0.0,THE LAW OF THAT SCHOOL IS THAT EVERYTHING SHALL BE SEEN CLEARLY OR AT LEAST ONLY IN SUCH MIST OR FAINTNESS AS SHALL BE DELIGHTFUL AND I HAVE NO DOUBT THAT THE BEST INTRODUCTION TO IT WOULD BE THE ELEMENTARY PRACTICE OF PAINTING EVERY STUDY ON A GOLDEN GROUND,"The law of that school is that everything shall be seen clearly, or at least, only in such mist or faintness as shall be delightful. And I have no doubt that the best introduction to it would be the elementary practice of painting every study on a golden ground."
clean,clean,3,1188-133604-0015,0.0204081632653061,0.0612244897959183,0.04081632653061219,49,"[40,inf)",0.0,THE LAW OF THAT SCHOOL IS THAT EVERYTHING SHALL BE SEEN CLEARLY OR AT LEAST ONLY IN SUCH MIST OR FAINTNESS AS SHALL BE DELIGHTFUL AND I HAVE NO DOUBT THAT THE BEST INTRODUCTION TO IT WOULD BE THE ELEMENTARY PRACTICE OF PAINTING EVERY STUDY ON A GOLDEN GROUND,"The law of that school is that everything shall be seen clearly, or at least, only in such mist or faintness as shall be delightful. And I have no doubt that the best introduction to it would be the elementary practice of painting every study on a golden ground."
clean,clean,1,1188-133604-0016,0.2619047619047619,0.1666666666666666,-0.09523809523809532,42,"[40,inf)",0.023809523809523808,THIS AT ONCE COMPELS YOU TO UNDERSTAND THAT THE WORK IS TO BE IMAGINATIVE AND DECORATIVE THAT IT REPRESENTS BEAUTIFUL THINGS IN THE CLEAREST WAY BUT NOT UNDER EXISTING CONDITIONS AND THAT IN FACT YOU ARE PRODUCING JEWELER'S WORK RATHER THAN PICTURES,"This, it once compels you to understand that the work is to be imaginative and decorative, that it represents beautiful things in the clearest way, but not under existing conditions. And that, in fact, you are producing jeweler's work rather than pictures."
clean,clean,2,1188-133604-0016,0.119047619047619,0.0,-0.119047619047619,42,"[40,inf)",0.023809523809523808,THIS AT ONCE COMPELS YOU TO UNDERSTAND THAT THE WORK IS TO BE IMAGINATIVE AND DECORATIVE THAT IT REPRESENTS BEAUTIFUL THINGS IN THE CLEAREST WAY BUT NOT UNDER EXISTING CONDITIONS AND THAT IN FACT YOU ARE PRODUCING JEWELER'S WORK RATHER THAN PICTURES,"This, it once compels you to understand that the work is to be imaginative and decorative, that it represents beautiful things in the clearest way, but not under existing conditions. And that, in fact, you are producing jeweler's work rather than pictures."
clean,clean,3,1188-133604-0016,0.119047619047619,0.0476190476190476,-0.0714285714285714,42,"[40,inf)",0.023809523809523808,THIS AT ONCE COMPELS YOU TO UNDERSTAND THAT THE WORK IS TO BE IMAGINATIVE AND DECORATIVE THAT IT REPRESENTS BEAUTIFUL THINGS IN THE CLEAREST WAY BUT NOT UNDER EXISTING CONDITIONS AND THAT IN FACT YOU ARE PRODUCING JEWELER'S WORK RATHER THAN PICTURES,"This, it once compels you to understand that the work is to be imaginative and decorative, that it represents beautiful things in the clearest way, but not under existing conditions. And that, in fact, you are producing jeweler's work rather than pictures."
clean,clean,1,1188-133604-0017,0.3333333333333333,0.4666666666666667,0.13333333333333336,15,"[10,20)",0.0,THAT A STYLE IS RESTRAINED OR SEVERE DOES NOT MEAN THAT IT IS ALSO ERRONEOUS,That a style is restrained or severe does not mean that it is also erroneous.
clean,clean,2,1188-133604-0017,0.0,0.1333333333333333,0.1333333333333333,15,"[10,20)",0.0,THAT A STYLE IS RESTRAINED OR SEVERE DOES NOT MEAN THAT IT IS ALSO ERRONEOUS,That a style is restrained or severe does not mean that it is also erroneous.
clean,clean,3,1188-133604-0017,0.0,0.0,0.0,15,"[10,20)",0.0,THAT A STYLE IS RESTRAINED OR SEVERE DOES NOT MEAN THAT IT IS ALSO ERRONEOUS,That a style is restrained or severe does not mean that it is also erroneous.
clean,clean,1,1188-133604-0018,0.3636363636363636,0.0606060606060606,-0.303030303030303,33,"[20,40)",0.0,IN ALL EARLY GOTHIC ART INDEED YOU WILL FIND FAILURE OF THIS KIND ESPECIALLY DISTORTION AND RIGIDITY WHICH ARE IN MANY RESPECTS PAINFULLY TO BE COMPARED WITH THE SPLENDID REPOSE OF CLASSIC ART,"In all early Gothic art, indeed, you will find failure of this kind, especially distortion and rigidity, which are in many respects painfully to be compared with the splendid repose of classic art."
clean,clean,2,1188-133604-0018,0.0,0.0,0.0,33,"[20,40)",0.0,IN ALL EARLY GOTHIC ART INDEED YOU WILL FIND FAILURE OF THIS KIND ESPECIALLY DISTORTION AND RIGIDITY WHICH ARE IN MANY RESPECTS PAINFULLY TO BE COMPARED WITH THE SPLENDID REPOSE OF CLASSIC ART,"In all early Gothic art, indeed, you will find failure of this kind, especially distortion and rigidity, which are in many respects painfully to be compared with the splendid repose of classic art."
clean,clean,3,1188-133604-0018,0.0,0.0,0.0,33,"[20,40)",0.0,IN ALL EARLY GOTHIC ART INDEED YOU WILL FIND FAILURE OF THIS KIND ESPECIALLY DISTORTION AND RIGIDITY WHICH ARE IN MANY RESPECTS PAINFULLY TO BE COMPARED WITH THE SPLENDID REPOSE OF CLASSIC ART,"In all early Gothic art, indeed, you will find failure of this kind, especially distortion and rigidity, which are in many respects painfully to be compared with the splendid repose of classic art."
clean,clean,1,1188-133604-0019,0.25,0.1875,-0.0625,32,"[20,40)",0.0,THE LARGE LETTER CONTAINS INDEED ENTIRELY FEEBLE AND ILL DRAWN FIGURES THAT IS MERELY CHILDISH AND FAILING WORK OF AN INFERIOR HAND IT IS NOT CHARACTERISTIC OF GOTHIC OR ANY OTHER SCHOOL,"The large letter contains, indeed, entirely feeble and ill-drawn figures. That is merely childish and failing work of an inferior hand. It is not characteristic of Gothic, or any other school."
clean,clean,2,1188-133604-0019,0.1875,0.15625,-0.03125,32,"[20,40)",0.0,THE LARGE LETTER CONTAINS INDEED ENTIRELY FEEBLE AND ILL DRAWN FIGURES THAT IS MERELY CHILDISH AND FAILING WORK OF AN INFERIOR HAND IT IS NOT CHARACTERISTIC OF GOTHIC OR ANY OTHER SCHOOL,"The large letter contains, indeed, entirely feeble and ill-drawn figures. That is merely childish and failing work of an inferior hand. It is not characteristic of Gothic, or any other school."
clean,clean,3,1188-133604-0019,0.28125,0.0625,-0.21875,32,"[20,40)",0.0,THE LARGE LETTER CONTAINS INDEED ENTIRELY FEEBLE AND ILL DRAWN FIGURES THAT IS MERELY CHILDISH AND FAILING WORK OF AN INFERIOR HAND IT IS NOT CHARACTERISTIC OF GOTHIC OR ANY OTHER SCHOOL,"The large letter contains, indeed, entirely feeble and ill-drawn figures. That is merely childish and failing work of an inferior hand. It is not characteristic of Gothic, or any other school."
clean,clean,1,1188-133604-0020,0.16,0.2,0.04000000000000001,25,"[20,40)",0.0,BUT OBSERVE YOU CAN ONLY DO THIS ON ONE CONDITION THAT OF STRIVING ALSO TO CREATE IN REALITY THE BEAUTY WHICH YOU SEEK IN IMAGINATION,"But observe, you can only do this on one condition, that of striving also to create in reality the beauty which you seek in imagination."
clean,clean,2,1188-133604-0020,0.0,0.04,0.04,25,"[20,40)",0.0,BUT OBSERVE YOU CAN ONLY DO THIS ON ONE CONDITION THAT OF STRIVING ALSO TO CREATE IN REALITY THE BEAUTY WHICH YOU SEEK IN IMAGINATION,"But observe, you can only do this on one condition, that of striving also to create in reality the beauty which you seek in imagination."
clean,clean,3,1188-133604-0020,0.0,0.0,0.0,25,"[20,40)",0.0,BUT OBSERVE YOU CAN ONLY DO THIS ON ONE CONDITION THAT OF STRIVING ALSO TO CREATE IN REALITY THE BEAUTY WHICH YOU SEEK IN IMAGINATION,"But observe, you can only do this on one condition, that of striving also to create in reality the beauty which you seek in imagination."
clean,clean,1,1188-133604-0021,0.6111111111111112,0.3611111111111111,-0.25000000000000006,36,"[20,40)",0.027777777777777776,IT WILL BE WHOLLY IMPOSSIBLE FOR YOU TO RETAIN THE TRANQUILLITY OF TEMPER AND FELICITY OF FAITH NECESSARY FOR NOBLE PURIST PAINTING UNLESS YOU ARE ACTIVELY ENGAGED IN PROMOTING THE FELICITY AND PEACE OF PRACTICAL LIFE,It will be wholly impossible for you to retain the tranquility of temper and felicity of faith necessary for noble purist painting unless you are actively engaged in promoting the felicity and peace of practical life.
clean,clean,2,1188-133604-0021,0.0555555555555555,0.1111111111111111,0.05555555555555561,36,"[20,40)",0.027777777777777776,IT WILL BE WHOLLY IMPOSSIBLE FOR YOU TO RETAIN THE TRANQUILLITY OF TEMPER AND FELICITY OF FAITH NECESSARY FOR NOBLE PURIST PAINTING UNLESS YOU ARE ACTIVELY ENGAGED IN PROMOTING THE FELICITY AND PEACE OF PRACTICAL LIFE,It will be wholly impossible for you to retain the tranquility of temper and felicity of faith necessary for noble purist painting unless you are actively engaged in promoting the felicity and peace of practical life.
clean,clean,3,1188-133604-0021,0.1111111111111111,0.0555555555555555,-0.05555555555555561,36,"[20,40)",0.027777777777777776,IT WILL BE WHOLLY IMPOSSIBLE FOR YOU TO RETAIN THE TRANQUILLITY OF TEMPER AND FELICITY OF FAITH NECESSARY FOR NOBLE PURIST PAINTING UNLESS YOU ARE ACTIVELY ENGAGED IN PROMOTING THE FELICITY AND PEACE OF PRACTICAL LIFE,It will be wholly impossible for you to retain the tranquility of temper and felicity of faith necessary for noble purist painting unless you are actively engaged in promoting the felicity and peace of practical life.
clean,clean,1,1188-133604-0022,0.5517241379310345,0.0689655172413793,-0.4827586206896552,29,"[20,40)",0.0,YOU MUST LOOK AT HIM IN THE FACE FIGHT HIM CONQUER HIM WITH WHAT SCATHE YOU MAY YOU NEED NOT THINK TO KEEP OUT OF THE WAY OF HIM,"You must look at him in the face. Fight him. Conquer him. With what scathe you may, you need not think to keep out of the way of him."
clean,clean,2,1188-133604-0022,0.0344827586206896,0.0689655172413793,0.034482758620689696,29,"[20,40)",0.0,YOU MUST LOOK AT HIM IN THE FACE FIGHT HIM CONQUER HIM WITH WHAT SCATHE YOU MAY YOU NEED NOT THINK TO KEEP OUT OF THE WAY OF HIM,"You must look at him in the face. Fight him. Conquer him. With what scathe you may, you need not think to keep out of the way of him."
clean,clean,3,1188-133604-0022,0.0,0.0689655172413793,0.0689655172413793,29,"[20,40)",0.0,YOU MUST LOOK AT HIM IN THE FACE FIGHT HIM CONQUER HIM WITH WHAT SCATHE YOU MAY YOU NEED NOT THINK TO KEEP OUT OF THE WAY OF HIM,"You must look at him in the face. Fight him. Conquer him. With what scathe you may, you need not think to keep out of the way of him."
clean,clean,1,1188-133604-0023,0.3157894736842105,0.2280701754385964,-0.08771929824561411,57,"[40,inf)",0.017543859649122806,THE COLORIST SAYS FIRST OF ALL AS MY DELICIOUS PAROQUET WAS RUBY SO THIS NASTY VIPER SHALL BE BLACK AND THEN IS THE QUESTION CAN I ROUND HIM OFF EVEN THOUGH HE IS BLACK AND MAKE HIM SLIMY AND YET SPRINGY AND CLOSE DOWN CLOTTED LIKE A POOL OF BLACK BLOOD ON THE EARTH ALL THE SAME,"The colorist says, first of all, as my delicious parake was ruby, so this nasty viper shall be black. And then is the question, can I round him off, even though he is black, and make him slimy, and yet springy and close down, clotted like a pool of black blood on the earth, all the same?"
